"price.open","price.high","price.low","price.close","volume","price.adjusted","ret.adjusted.prices","price.highLow","price.hype"
6.226666,6.323333,6.176666,6.223333,65990100,5.333033,-0.000535243517996609,0.146667,0.0966670000000001
6.17,6.493333,6.17,6.45,172466700,5.527273,0.0364220510167479,0.323333,0.323333
6.5,6.58,6.41,6.463333,36105900,5.5387,0.00206738476641188,0.17,0.0800000000000001
6.466666,6.493333,6.313333,6.43,30193200,5.510134,-0.00515752793976931,0.18,0.0266669999999998
6.46,6.55,6.42,6.483333,31493700,5.555838,0.00829453512382816,0.13,0.0899999999999999
6.483333,6.583333,6.47,6.563333,21591300,5.624393,0.0123392726713776,0.113333,0.0999999999999996
6.57,6.65,6.433333,6.493333,36186900,5.564406,-0.0106655064822107,0.216667,0.0800000000000001
6.463333,6.5,6.31,6.383333,31279800,5.470145,-0.0169399932355764,0.19,0.0366669999999996
6.326666,6.556666,6.323333,6.486666,23320200,5.558694,0.0161876878949279,0.233333,0.23
6.49,6.526666,6.376666,6.436666,42619500,5.515846,-0.00770828543539193,0.149999999999999,0.0366659999999994
6.516666,6.516666,6.3,6.38,41584200,5.467288,-0.00880336398079273,0.216666,0
6.363333,6.463333,6.326666,6.353333,36758400,5.444435,-0.0041799517420702,0.136667,0.100000000000001
6.343333,6.386666,6.17,6.17,41162400,5.28733,-0.0288560704646121,0.216666,0.0433329999999996
6.223333,6.516666,6.196666,6.516666,64202400,5.584403,0.0561858253598697,0.32,0.293333
6.463333,6.606666,6.41,6.566666,42984600,5.62725,0.00767261961574039,0.196666,0.143332999999999
6.6,6.61,6.376666,6.436666,39215100,5.515846,-0.0197972366608913,0.233334,0.0100000000000007
6.47,6.513333,6.316666,6.383333,19623000,5.470145,-0.00828540173166548,0.196667000000001,0.0433330000000005
6.523333,6.523333,6.316666,6.34,122359500,5.433009,-0.00678885111820604,0.206667,0
6.34,6.4,6.24,6.386666,30255300,5.473,0.00736074613533666,0.16,0.0600000000000005
6.393333,6.396666,6.306666,6.363333,22674000,5.453006,-0.00365320665083124,0.0899999999999999,0.00333299999999959
6.39,6.4,6.273333,6.316666,32738700,5.413014,-0.00733393654802506,0.126667,0.0100000000000007
6.32,6.35,6.263333,6.336666,27256200,5.430153,0.00316625820661076,0.0866669999999994,0.0299999999999994
6.363333,6.536666,6.346666,6.516666,34873800,5.584403,0.0284061977627519,0.19,0.173333
6.516666,6.556666,6.476666,6.503333,15413400,5.572976,-0.00204623484372457,0.0800000000000001,0.04
6.503333,6.523333,6.376666,6.433333,30371100,5.512991,-0.0107635489548132,0.146667,0.0200000000000005
6.44,6.496666,6.44,6.483333,13473300,5.555838,0.00777200615781881,0.0566659999999999,0.0566659999999999
6.483333,6.516666,6.416666,6.466666,11280000,5.541556,-0.00257062930920582,0.0999999999999996,0.0333329999999998
6.486666,6.563333,6.47,6.493333,21118200,5.564406,0.00412339061447731,0.0933330000000003,0.0766670000000005
6.583333,6.693333,6.576666,6.636666,31265100,5.687236,0.0220742339793323,0.116667,0.11
6.646666,6.723333,6.613333,6.67,17933100,5.7158,0.00502247488938368,0.11,0.0766670000000005
6.7,6.76,6.6,6.713333,34463700,5.752934,0.00649672836698278,0.16,0.0599999999999996
6.763333,6.81,6.676666,6.793333,21222900,5.82149,0.0119167019819799,0.133334,0.0466669999999993
6.823333,6.93,6.75,6.88,34154400,5.895757,0.0127573868545681,0.18,0.106667
6.826666,6.906666,6.75,6.833333,27604800,5.855767,-0.00678284400120277,0.156666,0.0800000000000001
5.466666,6.56,5.386666,6.256666,152658000,5.361598,-0.0843901405230092,1.173334,1.093334
6.366666,6.453333,6.193333,6.383333,64522200,5.470145,0.0202452701601277,0.26,0.0866669999999994
6.233333,6.263333,5.993333,6.17,64643100,5.28733,-0.033420503478427,0.27,0.0300000000000002
6.173333,6.243333,6.093333,6.196666,37200900,5.330013,0.00807269453580539,0.149999999999999,0.0699999999999994
6.313333,6.473333,6.226666,6.266666,24516300,5.390224,0.0112965953366342,0.246667,0.16
6.263333,6.333333,6.14,6.176666,36743100,5.31281,-0.0143619263318185,0.193333,0.0699999999999994
6.24,6.39,6.2,6.373333,28137300,5.481973,0.0318405890668028,0.19,0.149999999999999
6.373333,6.373333,6.373333,6.373333,0,5.481973,0,0,0
6.333333,6.396666,6.283333,6.313333,9353400,5.430364,-0.0094143112342947,0.113333,0.0633330000000001
6.33,6.38,6.14,6.14,44879400,5.281272,-0.0274552497769947,0.24,0.0499999999999998
6.183333,6.286666,6.15,6.18,21665400,5.315678,0.00651471842389473,0.136666,0.103333
6.206666,6.306666,6.186666,6.216666,13862700,5.347217,0.00593320362896321,0.12,0.0999999999999996
6.196666,6.28,6.17,6.216666,13659300,5.347217,0,0.11,0.0833340000000007
6.193333,6.243333,6.14,6.183333,26623800,5.318546,-0.00536185458716176,0.103333,0.0499999999999998
6.216666,6.273333,6.176666,6.253333,22306200,5.378755,0.0113205752098411,0.0966670000000001,0.056667
6.243333,6.246666,6.143333,6.196666,12474000,5.330013,-0.00906194835050111,0.103333,0.00333300000000047
6.233333,6.29,6.146666,6.183333,19574100,5.318546,-0.00215140188213414,0.143334,0.056667
6.186666,6.213333,6.08,6.143333,17957100,5.28414,-0.00646906128103442,0.133333,0.0266670000000007
6.166666,6.233333,6.146666,6.183333,16849500,5.318546,0.00651118251976679,0.0866670000000003,0.0666669999999998
6.273333,6.323333,6.143333,6.26,31041300,5.38449,0.0123988774375554,0.18,0.0499999999999998
6.26,6.26,6.26,6.26,0,5.38449,0,0,0
6.2,6.316666,6.193333,6.31,26427300,5.427496,0.00798701455476736,0.123333,0.116665999999999
6.32,6.483333,6.3,6.426666,23396700,5.527845,0.0184890048744395,0.183333,0.163333
6.393333,6.436666,6.243333,6.273333,26678100,5.395957,-0.0238588455356472,0.193333,0.0433329999999996
6.303333,6.42,6.266666,6.366666,20346600,5.476238,0.0148779910588615,0.153334,0.116667
6.403333,6.406666,6.276666,6.326666,21177300,5.441832,-0.00628278025900275,0.130000000000001,0.00333300000000047
6.326666,6.356666,6.273333,6.286666,11382300,5.407427,-0.00632231939537997,0.0833329999999997,0.0299999999999994
6.343333,6.483333,6.323333,6.463333,30899700,5.559386,0.0281019050280289,0.16,0.14
6.463333,6.48,6.383333,6.416666,16200600,5.519244,-0.00722058155343064,0.0966670000000001,0.016667
6.433333,6.483333,6.386666,6.473333,14228100,5.567986,0.00883128196542882,0.0966670000000001,0.0499999999999998
6.5,6.54,6.453333,6.51,15637800,5.599525,0.00566434613880129,0.0866670000000003,0.04
6.51,6.623333,6.51,6.583333,18710100,5.662601,0.0112645269018354,0.113333,0.113333
6.583333,6.626666,6.523333,6.62,10719600,5.694141,0.0055698785770002,0.103333,0.0433330000000005
6.61,6.626666,6.55,6.613333,5782200,5.688407,-0.00100700000228315,0.0766660000000003,0.0166659999999998
6.603333,6.703333,6.533333,6.606666,21018900,5.682672,-0.00100819086960546,0.17,0.0999999999999996
6.61,6.65,6.443333,6.5,26704800,5.590924,-0.0161452218252258,0.206667,0.04
6.566666,6.586666,6.413333,6.436666,14827800,5.536447,-0.00974382767499615,0.173333,0.0200000000000005
6.516666,6.52,6.413333,6.49,15560700,5.582323,0.00828618064979225,0.106667,0.00333399999999973
6.486666,6.61,6.436666,6.566666,17937900,5.648267,0.011813003296298,0.173334000000001,0.123334000000001
6.663333,6.743333,6.546666,6.713333,35863800,5.77442,0.0223348152628056,0.196667,0.0800000000000001
6.726666,6.82,6.716666,6.816666,16611300,5.863301,0.0153921952334606,0.103334,0.0933340000000005
6.816666,6.863333,6.806666,6.843333,26348700,5.886239,0.00391213072636054,0.056667,0.0466670000000002
6.84,6.9,6.81,6.89,22037100,5.926378,0.00681912508139737,0.0900000000000007,0.0600000000000005
6.886666,6.89,6.803333,6.856666,19918200,5.897707,-0.00483786218158888,0.0866669999999994,0.00333399999999973
6.853333,6.896666,6.81,6.873333,13760100,5.912044,0.00243094477226502,0.0866660000000001,0.0433329999999996
6.856666,6.95,6.856666,6.926666,14705100,5.957917,0.00775924536420902,0.0933340000000005,0.0933340000000005
6.903333,6.97,6.866666,6.933333,29790000,5.963652,0.000962584742284944,0.103333999999999,0.0666669999999998
6.926666,7,6.9,7,18520200,6.020994,0.00961524917952961,0.0999999999999996,0.073334
7,7.033333,6.92,6.95,32132700,5.977988,-0.00714267444877048,0.113333,0.0333329999999998
6.933333,6.966666,6.83,6.903333,21002100,5.937847,-0.00671480103339117,0.136666,0.0333329999999998
6.95,7.006666,6.87,6.906666,20070600,5.940714,0.00048283494000434,0.136666,0.0566659999999999
6.9,6.93,6.813333,6.9,15925500,5.934981,-0.000965035515932966,0.116667,0.0299999999999994
6.92,6.966666,6.76,6.83,23710200,5.874771,-0.0101449355945705,0.206666,0.0466660000000001
6.826666,7,6.803333,6.966666,22410300,5.992322,0.0200094607943015,0.196667,0.173334
6.933333,7.066666,6.93,7.026666,17363700,6.043932,0.00861268803645743,0.136666,0.133332999999999
7.04,7.06,6.93,7.05,29833200,6.064001,0.00332052048236164,0.13,0.0199999999999996
7.06,7.08,7.013333,7.02,18605700,6.038198,-0.00425511143550272,0.0666669999999998,0.0200000000000005
7.046666,7.24,7,7.166666,22171500,6.164351,0.0208924914353585,0.24,0.193334
7.166666,7.19,7.05,7.11,33706200,6.115611,-0.0079067528763368,0.140000000000001,0.0233340000000002
7.053333,7.096666,6.99,7.09,16336200,6.098407,-0.00281312856556781,0.106666,0.0433329999999996
7.006666,7.066666,6.953333,7.033333,32790900,6.049666,-0.00799241506839399,0.113333,0.0599999999999996
7.02,7.096666,6.966666,7.033333,16395900,6.049666,0,0.13,0.0766660000000003
7.096666,7.286666,7.036666,7.15,24407700,6.150016,0.0165876926098067,0.25,0.19
7.18,7.266666,7.16,7.25,29268900,6.236031,0.0139861424750765,0.106666,0.0866660000000001
7.266666,7.276666,7.093333,7.19,26968500,6.184422,-0.00827593705034502,0.183332999999999,0.00999999999999979
7.166666,7.27,7.086666,7.136666,14276400,6.138547,-0.00741783144811259,0.183333999999999,0.103333999999999
7.133333,7.3,7.096666,7.296666,34288800,6.276169,0.0224193119316347,0.203334,0.166666999999999
7.293333,7.4,7.27,7.303333,17514000,6.281904,0.000913773991745526,0.130000000000001,0.106667000000001
7.383333,7.563333,7.383333,7.516666,30255900,6.477232,0.0310937575614016,0.18,0.18
7.55,7.66,7.5,7.613333,22623300,6.560533,0.0128605861269135,0.16,0.11
7.646666,7.646666,7.486666,7.526666,20685900,6.485851,-0.0113835263079997,0.16,0
7.52,7.576666,7.37,7.443333,22688100,6.414041,-0.0110717930461246,0.206666,0.0566660000000008
7.423333,7.513333,7.386666,7.446666,16963500,6.416913,0.000447767639776497,0.126667,0.0899999999999999
7.42,7.533333,7.39,7.513333,17179500,6.474362,0.00895274721661332,0.143333,0.113333
7.52,7.526666,7.376666,7.453333,11496600,6.422658,-0.00798596062438273,0.149999999999999,0.00666600000000006
7.453333,7.463333,7.31,7.373333,34270500,6.353721,-0.0107334066363178,0.153333000000001,0.0100000000000007
7.436666,7.58,7.42,7.51,17112900,6.471489,0.0185352803498926,0.16,0.143334
7.466666,7.54,7.453333,7.516666,7445100,6.477232,0.000887431006990846,0.0866670000000003,0.073334
7.583333,7.656666,7.506666,7.533333,26169000,6.491595,0.00221745955679831,0.15,0.0733330000000008
7.603333,7.66,7.546666,7.586666,24612900,6.537554,0.00707977007191607,0.113334,0.056667
7.586666,7.586666,7.586666,7.586666,0,6.537554,0,0,0
7.6,7.673333,7.543333,7.646666,18174300,6.589257,0.00790861536287113,0.130000000000001,0.0733330000000008
7.686666,7.75,7.656666,7.656666,38682300,6.597872,0.00130743117167831,0.0933339999999996,0.0633340000000002
7.653333,7.693333,7.583333,7.633333,34831800,6.577767,-0.00304719461062597,0.11,0.04
7.65,7.686666,7.52,7.633333,60318300,6.577767,0,0.166666,0.0366659999999994
7.63,7.833333,7.6,7.79,38237100,6.712769,0.0205239863315316,0.233333,0.203333
7.833333,8,7.76,7.876666,51594600,6.787451,0.0111253642125924,0.24,0.166667
7.91,8.013333,7.82,7.926666,20643600,6.830536,0.00634774379955005,0.193332999999999,0.103332999999999
7.95,8.103333,7.886666,8.09,19725000,6.971284,0.0206057035641125,0.216666999999999,0.153332999999999
8.13,8.283333,8.116666,8.263333,43665000,7.120648,0.0214256082523678,0.166667,0.153333
8.28,8.326666,8.216666,8.326666,21727200,7.175224,0.00766447098634848,0.109999999999999,0.0466660000000001
8.216666,8.363333,8.173333,8.33,28157400,7.178096,0.000400266249527492,0.190000000000001,0.146667000000001
8.296666,8.296666,7.986666,8.106666,31723200,6.985645,-0.0268108701806161,0.31,0
8.123333,8.183333,8.006666,8.006666,20457000,6.899475,-0.0123352961680704,0.176667,0.0599999999999987
8.016666,8.086666,7.84,7.883333,21763200,6.793197,-0.0154037807224462,0.246665999999999,0.0699999999999985
7.913333,7.94,7.756666,7.81,21909000,6.730004,-0.00930239473402583,0.183334,0.0266670000000007
7.866666,7.986666,7.816666,7.983333,17128800,6.879368,0.0221937460958419,0.17,0.119999999999999
8.02,8.056666,7.89,7.976666,11565300,6.873622,-0.000835251145163363,0.166666,0.0366660000000003
8,8.173333,7.91,8.156666,30483900,7.028731,0.0225658321042383,0.263332999999999,0.173333
8.163333,8.226666,8.01,8.076666,20250000,6.959794,-0.00980788708516511,0.216666,0.0633330000000001
8.146666,8.186666,7.913333,7.966666,47986500,6.865005,-0.0136195123016571,0.273333000000001,0.0400000000000009
7.913333,7.95,7.843333,7.916666,17881200,6.82192,-0.00627603330223347,0.106667,0.0366670000000004
7.926666,7.94,7.816666,7.863333,11174400,6.775961,-0.00673695968290466,0.123334000000001,0.0133340000000004
7.966666,7.996666,7.866666,7.973333,31156800,6.87075,0.0139890120382924,0.13,0.0300000000000002
8.066666,8.066666,7.953333,8.013333,20372400,6.90522,0.0050169195502674,0.113333,0
8.013333,8.013333,8.013333,8.013333,0,6.90522,0,0,0
8.06,8.06,7.873333,7.92,28738200,6.824792,-0.0116474203573528,0.186667000000001,0
7.956666,7.99,7.886666,7.946666,25287000,6.847772,0.00336713558449842,0.103334,0.033334
7.966666,8.023333,7.756666,7.98,21963900,6.876496,0.00419464900408495,0.266666999999999,0.0566669999999991
8.016666,8.21,7.95,8.18,29888100,7.048839,0.0250626191013563,0.260000000000001,0.193334
8.1,8.166666,8.036666,8.15,14499900,7.022987,-0.00366755433057853,0.129999999999999,0.0666659999999997
8.14,8.246666,8.133333,8.213333,16574700,7.077562,0.00777091001307584,0.113332999999999,0.106665999999999
8.223333,8.223333,8.096666,8.126666,33372000,7.002879,-0.0105520799393916,0.126666999999999,0
8.16,8.233333,8.126666,8.166666,23203500,7.037348,0.00492211846013624,0.106667,0.0733329999999999
8.2,8.426666,8.176666,8.416666,54562800,7.252778,0.0306123840969639,0.25,0.226666000000002
8.433333,8.6,8.27,8.32,18980400,7.169479,-0.011485116461582,0.33,0.166667
8.346666,8.48,8.293333,8.363333,15045600,7.206819,0.00520818876797047,0.186667,0.133334
8.353333,8.366666,8,8.096666,24553200,6.977029,-0.0318850799499752,0.366666,0.0133330000000011
8.12,8.156666,7.926666,7.966666,21797100,6.865005,-0.0160561178690816,0.23,0.0366660000000003
8.03,8.1,7.916666,7.96,13876200,6.859261,-0.000836707329419317,0.183333999999999,0.0700000000000003
7.96,7.96,7.96,7.96,0,6.859261,0,0,0
7.973333,8.06,7.713333,7.78,34870200,6.704152,-0.0226130774146078,0.346667,0.0866670000000003
7.806666,7.9,7.746666,7.783333,23664600,6.707025,0.000428540403021982,0.153334,0.0933340000000005
7.736666,7.763333,7.51,7.533333,36075000,6.491595,-0.0321200532277723,0.253333,0.0266670000000007
7.543333,7.856666,7.486666,7.74,34506900,6.669683,0.0274336276369676,0.37,0.313333
7.723333,7.75,7.56,7.61,22711200,6.557659,-0.0167960006495061,0.19,0.0266669999999998
7.65,7.65,7.466666,7.466666,21363300,6.434148,-0.0188346176585272,0.183334,0
7.566666,7.566666,7.566666,7.566666,31669800,6.520318,0.0133926045841655,0,0
7.566666,7.643333,7.42,7.443333,27156300,6.414041,-0.0162993584055255,0.223333,0.0766670000000005
7.443333,7.443333,7.443333,7.443333,0,6.414041,0,0,0
7.426666,7.896666,7.426666,7.836666,39919500,6.752983,0.0528437532594508,0.47,0.47
7.796666,7.976666,7.746666,7.893333,21026400,6.801813,0.00723087856137061,0.23,0.18
7.893333,7.893333,7.893333,7.893333,0,6.801813,0,0,0
7.956666,8.17,7.943333,8.093333,41642700,6.974157,0.0253379503376525,0.226667,0.213334
8.07,8.196666,8.07,8.163333,38528700,7.058448,0.0120861919225508,0.126666,0.126666
8.133333,8.21,8.02,8.156666,8354100,7.052683,-0.000816751784528336,0.190000000000001,0.0766670000000005
8.143333,8.143333,8.036666,8.1,10106100,7.003687,-0.00694714337791724,0.106667,0
8.016666,8.096666,7.966666,8.09,15134700,6.99504,-0.00123463541417534,0.130000000000001,0.0800000000000001
8.17,8.193333,8.05,8.086666,16260000,6.992157,-0.00041214917999044,0.143333,0.0233330000000009
8.146666,8.146666,7.806666,7.833333,29510100,6.773112,-0.0313272427950344,0.34,0
7.766666,7.836666,7.573333,7.746666,44400600,6.698175,-0.0110638950012933,0.263333,0.0700000000000003
7.673333,7.843333,7.636666,7.673333,23769300,6.634768,-0.00946630985305696,0.206667,0.17
7.73,7.733333,7.583333,7.636666,35700300,6.603064,-0.00477846399452109,0.15,0.00333299999999959
7.6,7.743333,7.51,7.556666,18457500,6.533892,-0.0104757427763839,0.233333,0.143333
7.51,7.59,7.416666,7.483333,30645000,6.470485,-0.00970432324256354,0.173334,0.0800000000000001
7.396666,7.476666,7.273333,7.346666,49680900,6.352315,-0.0182629277403471,0.203333,0.0800000000000001
7.416666,7.453333,7.233333,7.243333,41944200,6.262968,-0.0140652659699653,0.22,0.0366669999999996
7.316666,7.39,7.213333,7.346666,27386700,6.352315,0.0142659199280597,0.176666999999999,0.073334
7.323333,7.5,7.203333,7.5,26736900,6.484895,0.020871131233259,0.296667,0.176667
7.59,7.59,7.256666,7.326666,79630200,6.335022,-0.0231110912358642,0.333334,0
7.266666,7.41,7.236666,7.353333,36831000,6.358078,0.00363945066015559,0.173334000000001,0.143334
7.276666,7.4,7.276666,7.323333,48717600,6.332139,-0.0040796920075532,0.123334000000001,0.123334000000001
7.353333,7.383333,7.28,7.343333,16935900,6.349432,0.00273098869118327,0.103333,0.0300000000000002
7.306666,7.346666,7.25,7.3,29485200,6.311965,-0.00590084278404757,0.0966659999999999,0.04
7.313333,7.366666,7.293333,7.33,13708800,6.337904,0.00410949680487782,0.0733330000000008,0.0533330000000003
7.34,7.43,7.313333,7.426666,30667800,6.421487,0.013187798363623,0.116667,0.0899999999999999
7.383333,7.45,7.32,7.43,12114900,6.500632,0.0123250268979755,0.13,0.0666669999999998
7.43,7.43,7.43,7.43,0,6.500632,0,0,0
7.42,7.486666,7.376666,7.453333,12257700,6.521047,0.00314046388105038,0.109999999999999,0.0666659999999997
7.473333,7.586666,7.466666,7.556666,11873400,6.611455,0.0138640313434331,0.12,0.113333
7.56,7.633333,7.523333,7.593333,16779000,6.643536,0.00485233583227895,0.11,0.0733330000000008
7.593333,7.593333,7.593333,7.593333,0,6.643536,0,0,0
7.63,7.78,7.603333,7.636666,29013300,6.681448,0.00570659961803477,0.176667,0.15
7.583333,7.806666,7.56,7.766666,18920100,6.795187,0.0170231063685597,0.246666,0.223333
7.79,7.866666,7.756666,7.816666,16965300,6.838934,0.00643793908835755,0.11,0.0766660000000003
7.8,7.93,7.776666,7.93,21964800,6.938091,0.0144988970503297,0.153334,0.13
7.916666,8.06,7.83,7.966666,20775600,6.970171,0.00462375025060924,0.23,0.143334
8.03,8.03,7.81,7.853333,26400900,6.871014,-0.0142259063658553,0.22,0
7.783333,7.833333,7.73,7.783333,15398400,6.809768,-0.00891367707881252,0.103332999999999,0.0499999999999998
7.833333,7.91,7.75,7.91,21197400,6.920593,0.016274416397152,0.16,0.0766670000000005
7.88,7.9,7.776666,7.87,16437900,6.885597,-0.00505679209859622,0.123334000000001,0.0200000000000005
7.916666,7.93,7.84,7.893333,17349000,6.90601,0.00296459406497362,0.0899999999999999,0.0133339999999995
7.9,7.963333,7.863333,7.946666,15227100,6.952672,0.00675672349156753,0.100000000000001,0.0633330000000001
7.933333,8.033333,7.89,8.013333,26711100,7.011001,0.00838943646413925,0.143333000000001,0.100000000000001
7.98,8.116666,7.966666,8.106666,25642500,7.092658,0.0116469816506943,0.15,0.136666
8.163333,8.3,8.11,8.293333,41801400,7.255977,0.0230264873901997,0.190000000000001,0.136667000000001
8.293333,8.323333,8.13,8.25,26079600,7.218064,-0.0052250716891743,0.193332999999999,0.0299999999999994
8.26,8.263333,8.03,8.193333,30046800,7.168485,-0.00686873931846543,0.233333,0.00333299999999959
8.233333,8.626666,8.183333,8.623333,48424200,7.544699,0.0524816610483245,0.443333000000001,0.393333
8.623333,8.623333,8.623333,8.623333,0,7.544699,0,0,0
8.686666,9.016666,8.506666,8.783333,58887900,7.684686,0.0185543518701012,0.510000000000002,0.33
8.756666,8.796666,8.61,8.796666,26636700,7.696351,0.00151795401920118,0.186666000000001,0.0400000000000009
8.723333,8.79,8.606666,8.733333,30083700,7.64094,-0.00719964565025688,0.183333999999999,0.0666669999999989
8.836666,8.846666,8.646666,8.693333,33002400,7.605944,-0.00458006475643047,0.200000000000001,0.0100000000000016
8.7,8.8,8.623333,8.756666,40254900,7.661355,0.0072852232411913,0.176667,0.100000000000001
8.57,8.756666,8.546666,8.666666,21531000,7.582612,-0.0102779469167008,0.209999999999999,0.186665999999999
8.546666,8.603333,8.303333,8.303333,38991900,7.264728,-0.0419227569602665,0.299999999999999,0.0566669999999991
8.186666,8.456666,8.153333,8.33,55308000,7.288058,0.00321140722680879,0.303333,0.27
8.39,8.446666,8.223333,8.223333,27517800,7.194732,-0.0128053316809499,0.223333,0.0566659999999999
8.316666,8.386666,8.02,8.153333,32218800,7.133489,-0.00851220031545308,0.366666,0.0700000000000003
8.13,8.15,7.773333,7.996666,39497400,6.996418,-0.0192151414265865,0.376667,0.0199999999999996
8.2,8.403333,8.166666,8.37,41969700,7.323054,0.0466861756973354,0.236667000000001,0.203333000000001
8.373333,8.513333,8.286666,8.513333,26903400,7.448458,0.0171245494024761,0.226666999999999,0.139999999999999
8.53,8.6,8.433333,8.5,15461400,7.436795,-0.00156582745046019,0.166667,0.0700000000000003
8.43,8.64,8.336666,8.616666,37635900,7.538866,0.0137251329369708,0.303334000000001,0.210000000000001
8.616666,9.083333,8.6,8.886666,74529300,7.775094,0.0313346861451047,0.483333,0.466666999999999
8.9,9.09,8.693333,8.77,61907100,7.673021,-0.0131282014082402,0.396666999999999,0.19
8.816666,9.003333,8.8,9.003333,31942500,7.877167,0.0266056876424552,0.203332999999999,0.186667
9.046666,9.14,9.01,9.07,26043600,7.935495,0.00740469257538923,0.130000000000001,0.0933340000000005
9.05,9.05,8.77,8.833333,26531100,7.728432,-0.0260932682838312,0.280000000000001,0
8.813333,8.816666,8.54,8.54,42457800,7.47179,-0.0332075122094623,0.276666000000001,0.00333299999999959
8.52,8.666666,8.4,8.53,22473900,7.463042,-0.00117080378329704,0.266665999999999,0.146666
8.466666,8.653333,8.346666,8.626666,32560200,7.547615,0.0113322422679654,0.306666999999999,0.186667
8.6,8.79,8.573333,8.733333,20973300,7.64094,0.0123648331294057,0.216666999999999,0.19
8.8,8.88,8.733333,8.75,21160500,7.655524,0.00190866568772963,0.146667000000001,0.0800000000000001
8.753333,8.753333,8.546666,8.716666,21908100,7.626359,-0.00380966737221378,0.206666999999999,0
8.683333,8.726666,8.51,8.696666,27915600,7.60886,-0.00229454186460409,0.216666,0.0433330000000005
8.716666,9.033333,8.656666,9,19676100,7.874252,0.03487933803487,0.376667000000001,0.316667000000001
9.003333,9.106666,8.99,8.99,17066100,7.865503,-0.00111108966286577,0.116666,0.103333000000001
9.033333,9.07,8.883333,8.97,14080500,7.848005,-0.0022246511125863,0.186667,0.0366669999999996
8.973333,9.043333,8.746666,8.813333,19140600,7.710934,-0.0174657126237814,0.296667000000001,0.0700000000000003
8.81,8.81,8.606666,8.666666,24093300,7.582612,-0.0166415637846207,0.203334,0
8.673333,8.723333,8.583333,8.583333,32095500,7.509703,-0.00961528824104418,0.140000000000001,0.0500000000000007
8.516666,8.61,8.466666,8.52,23521800,7.454292,-0.00737858740884967,0.143333999999999,0.0933339999999987
8.543333,8.693333,8.533333,8.686666,16437300,7.60011,0.019561616314467,0.16,0.15
8.7,8.81,8.533333,8.74,18440700,7.646772,0.00613964797877942,0.276667,0.110000000000001
8.76,8.83,8.566666,8.66,17708100,7.57678,-0.0091531433132831,0.263334,0.0700000000000003
8.583333,8.673333,8.473333,8.476666,21253500,7.416379,-0.0211700748866933,0.199999999999999,0.0899999999999999
8.6,8.7,8.416666,8.553333,15137100,7.483457,0.00904457552668214,0.283334,0.0999999999999996
8.596666,8.633333,8.483333,8.53,11008200,7.463042,-0.00272801727864536,0.15,0.0366669999999996
8.433333,8.766666,8.386666,8.7,24956700,7.611778,0.0199296747894493,0.380000000000001,0.333333000000001
8.736666,8.95,8.663333,8.896666,22453200,7.783842,0.0226049682478915,0.286667,0.213334
8.783333,8.9,8.676666,8.83,16908000,7.725517,-0.00749308631906964,0.223333999999999,0.116667
8.86,8.996666,8.69,8.816666,25811400,7.713849,-0.00151031963297732,0.306666,0.136666
8.613333,8.75,8.52,8.723333,18963600,7.632191,-0.010585895575607,0.23,0.136666999999999
8.933333,9.05,8.823333,8.923333,25307400,7.807175,0.0229270991776804,0.226667000000001,0.116667000000001
8.89,8.956666,8.703333,8.936666,24650700,7.818841,0.00149426649204099,0.253333,0.0666659999999997
8.993333,8.993333,8.656666,8.733333,19223700,7.64094,-0.0227528606861299,0.336667,0
8.766666,8.8,8.533333,8.76,20749200,7.664274,0.00305381275078731,0.266667,0.033334
8.74,8.863333,8.633333,8.85,17442300,7.743013,0.0102735105764749,0.23,0.123333000000001
8.833333,9.03,8.806666,8.963333,23610300,7.842172,0.0128062551360819,0.223333999999999,0.196667
8.9,8.94,8.706666,8.806666,31692300,7.705102,-0.0174785760883591,0.233333999999999,0.0399999999999991
8.84,8.84,8.446666,8.46,23166900,7.401798,-0.039364047354597,0.393333999999999,0
8.483333,8.616666,8.3,8.556666,29961300,7.486371,0.0114260075727546,0.316666,0.133333
8.63,8.89,8.536666,8.75,37932600,7.655524,0.0225947925904286,0.353334,0.26
8.723333,8.77,8.583333,8.686666,15412200,7.60011,-0.0072384333195219,0.186667,0.0466669999999993
8.6,8.65,8.523333,8.566666,16987200,7.49512,-0.0138142737407748,0.126667000000001,0.0500000000000007
8.516666,8.58,8.446666,8.58,18973500,7.506787,0.00155661283608532,0.133334,0.0633339999999993
8.623333,8.65,8.353333,8.433333,17004300,7.406645,-0.0133401946798277,0.296667000000001,0.0266669999999998
8.32,8.42,8.25,8.353333,21787200,7.336384,-0.00948621136830508,0.17,0.0999999999999996
8.366666,8.576666,8.346666,8.556666,10528500,7.514962,0.024341419424065,0.229999999999999,0.209999999999999
8.646666,8.663333,8.536666,8.61,11617500,7.561803,0.00623303218299709,0.126666999999999,0.016667
8.666666,8.666666,8.406666,8.433333,19695300,7.406645,-0.0205186514380234,0.26,0
8.353333,8.366666,8.153333,8.203333,41768700,7.204645,-0.027272807053666,0.213333,0.0133330000000011
8.133333,8.23,8.04,8.053333,36514800,7.072907,-0.0182851479843906,0.190000000000001,0.0966670000000001
8.033333,8.146666,7.903333,8.013333,27396900,7.037776,-0.00496698175163335,0.243333,0.113332999999999
8.02,8.09,7.923333,7.993333,12980700,7.020211,-0.00249581686032641,0.166666999999999,0.0700000000000003
